                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                      50                                      506                  1.5000000000000000E+001                  2.0000000000000000E-002                  4.5497190750010669E-001                  7.5836984583351114E-002                  5.0483832838193202E+003                  1.2361814356552046E+004                  1.4534149712778594E+002                 -1.1595805314421932E+001                  7.0000000000000007E-001                  2.9797635251138520E-005                  2.7997020236474890E-001                  3.4468833607861423E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  1.0500000000000007E+001                  4.4696452876707738E-004                  4.1995530354712312E+000                  5.1703250411792114E-002                  1.5155141114004103E-002                  1.4070791467724306E-001                  3.1275366358125542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5278900355570251E+006                  2.9491141275042442E+003                  1.2134141127956398E+007                  6.5035026798381654E-016                  6.5035026798381654E-016                  0.0000000000000000E+000                  2.6018314872606791E-017                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4357821468125368E+007                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  2.1623896294432283E+000                  3.7031523298791900E+000                 -8.4118318886622720E+000                  3.0958512065125561E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6813024555853028E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999985002E+001                  2.1623896291858533E+000                  3.7031523585961352E+000                 -8.4118316876822288E+000                  3.0958514360971052E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6813050849010632E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999956250E+001                  2.1623896286925324E+000                  3.7031523963388469E+000                 -8.4118314235343163E+000                  3.0958517378399515E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.6813085406105462E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999927500E+001                  2.1623896281992119E+000                  3.7031524576707868E+000                 -8.4118309942944371E+000                  3.0958522281716325E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  5.6813141561366654E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999862810E+001                  2.1623896270892433E+000                  3.7031525425920493E+000                 -8.4118303999633230E+000                  3.0958529070915115E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002                  5.6813219314762712E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999798121E+001                  2.1623896259792761E+000                  3.7031526558205474E+000                 -8.4118296075236323E+000                  3.0958538123163781E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.6813322985888049E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999690305E+001                  2.1623896241293332E+000                  3.7031527973564882E+000                 -8.4118286169769707E+000                  3.0958549438448322E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.6813452574674418E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999582490E+001                  2.1623896222793952E+000                  3.7031530379680926E+000                 -8.4118269330549111E+000                  3.0958568674364630E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.6813672875339444E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999323732E+001                  2.1623896178395605E+000                  3.7031533776569119E+000                 -8.4118245557694618E+000                  3.0958595830808457E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.6813983887367367E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
