                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     450                                     1413                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1140895571056884E+007                  8.9000570690205332E+003                  1.1797805599160356E+004                  5.4255860946136119E+004                  5.5753741752087969E+001                 -3.2739734646483725E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3684525977147941E-001                  2.3039412734031572E-001                  1.4355773355463338E-005                  8.4130121104738307E-003                  2.0256022717528983E-002                  1.4999600752556518E+001                 -5.0354555159536634E-009                  7.4189990606593268E+000                  2.1316827670943994E-004                  6.9351847333085370E+000                  3.5154227584244085E-001                  7.2996519074225469E-002                  1.0237834535338160E-001                  5.7129949772293680E-002                  3.4196646758066715E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0757918140703824E+006                  1.7515382616185875E+003                  2.7646046880442561E+006                  5.4220468718586373E+004                  4.1445381853037819E+004                  1.2052506624016152E+004                  2.8250574439829388E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.5157992607318469E+014                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.4999600752556518E+001                  1.7462740191238553E+000                  4.0718053524282105E+000                 -1.0509182329030482E+001                  1.9696220500878272E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5399375263554157E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999600752549016E+001                  1.7462737338744467E+000                  4.0718187436685618E+000                 -1.0509089079509755E+001                  1.9697011050382291E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5409124287532055E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999600752532118E+001                  1.7462730913474316E+000                  4.0718434903108980E+000                 -1.0508916817971876E+001                  1.9698471719392949E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5427139343218558E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999600752503927E+001                  1.7462720197524115E+000                  4.0718883013396798E+000                 -1.0508605093433916E+001                  1.9701115860897320E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5459757564915463E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999600752450460E+001                  1.7462699888534985E+000                  4.0719643882150889E+000                 -1.0508076393340733E+001                  1.9705603102600948E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5515133224277711E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999600752365239E+001                  1.7462667556033367E+000                  4.0721262604175843E+000                 -1.0506954186327720E+001                  1.9715139092332348E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5632896006103730E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999600752155260E+001                  1.7462588095197886E+000                  4.0724287138010453E+000                 -1.0504866245905680E+001                  1.9732921176138347E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.5852812885408886E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999600751813075E+001                  1.7462459215250499E+000                  4.0729432160834564E+000                 -1.0501341081414143E+001                  1.9763062649685643E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.6226516413524033E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999600751214251E+001                  1.7462235471389831E+000                  4.0740406540354082E+000                 -1.0493933638569121E+001                  1.9826898765499967E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.7021735033984046E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999600749798844E+001                  1.7461715432391580E+000                  4.0763465517127893E+000                 -1.0478823169059272E+001                  1.9959169889442834E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  4.8686572654233581E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999600746947298E+001                  1.7460703024908730E+000                  4.0794544784203035E+000                 -1.0459261877794532E+001                  2.0134161945985261E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  5.0929639792272817E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999600743955765E+001                  1.7459686983410727E+000                  4.0825757181202675E+000                 -1.0440471495054132E+001                  2.0306337970829520E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  5.3181562830192084E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999600740969417E+001                  1.7458714984136816E+000                  4.0851575638974245E+000                 -1.0425471435274012E+001                  2.0446487534821944E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  5.5050496931942769E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999600738916302E+001                  1.7458069060352870E+000                  4.0872311889145578E+000                 -1.0413784669090344E+001                  2.0557496519736813E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  5.6552014445536281E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999600736863188E+001                  1.7457440009498639E+000                  4.0901089845795466E+000                 -1.0398072280413588E+001                  2.0709339895055554E+000                  6.9999999999999984E-001                  2.8000000000000036E-001                  1.9999999999999796E-002                  5.8635490646221312E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999600733130253E+001                  1.7456336259817171E+000                  4.0940891591817792E+000                 -1.0377049952562578E+001                  2.0916338418932590E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  6.1543617697306036E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999600728650730E+001                  1.7455073314606173E+000                  4.0975979864767593E+000                 -1.0359068370849537E+001                  2.1096528251532658E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  6.4145281782474520E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999600725664381E+001                  1.7454264921914722E+000                  4.0996588003036862E+000                 -1.0348766998857238E+001                  2.1201236433668864E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  6.5684992642863724E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999600724171206E+001                  1.7453870036123793E+000                  4.1016943920606259E+000                 -1.0338841705381535E+001                  2.1303516184102209E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  6.7203441472125139E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999600721184860E+001                  1.7453097797936294E+000                  4.1043528608169497E+000                 -1.0326064897647017E+001                  2.1436339780342366E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  6.9209929333313707E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999600718198511E+001                  1.7452347553404308E+000                  4.1076031792130392E+000                 -1.0310842134426114E+001                  2.1596961856704735E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  7.1678889966186724E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999600713718989E+001                  1.7451260259482877E+000                  4.1107565333864198E+000                 -1.0296283496905760E+001                  2.1752007110263532E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  7.4122491336316174E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999600710732640E+001                  1.7450558860109640E+000                  4.1144539023250584E+000                 -1.0279786983290819E+001                  2.1931151443683485E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  7.6992183464340615E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999600704759942E+001                  1.7449207388974044E+000                  4.1180111400401893E+000                 -1.0264007633714714E+001                  2.2103408070201076E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  7.9841023833202317E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999600701773595E+001                  1.7448555313338334E+000                  4.1203317310587737E+000                 -1.0253968035053106E+001                  2.2214629432172228E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  8.1708223508665511E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.4999600698787248E+001                  1.7447917855001875E+000                  4.1237382154409428E+000                 -1.0239563810253022E+001                  2.2376389801085614E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  8.4463699187208787E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.4999600692814550E+001                  1.7446683732407704E+000                  4.1281080633203047E+000                 -1.0221273699767941E+001                  2.2583334021536547E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  8.8096842733994825E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.4999600686841852E+001                  1.7445499516352607E+000                  4.1312647430442597E+000                 -1.0208178529560481E+001                  2.2732477278832244E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  9.0793678814595698E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.4999600683855506E+001                  1.7444924646344968E+000                  4.1333271025899716E+000                 -1.0199779365565931E+001                  2.2829185216267751E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  9.2566712834758884E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.4999600680869158E+001                  1.7444360565529142E+000                  4.1363594137616628E+000                 -1.0187637521383037E+001                  2.2970397617055118E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  9.5191195215879330E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.4999600674896460E+001                  1.7443262877978116E+000                  4.1392892051099235E+000                 -1.0175851548996880E+001                  2.3107298856411136E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  9.7809906724113820E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.4999600671910111E+001                  1.7442728427340557E+000                  4.1412056993095874E+000                 -1.0168262914710986E+001                  2.3196269492137827E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  9.9534018733537679E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.4999600668923765E+001                  1.7442203042012270E+000                  4.1440271784813598E+000                 -1.0157253428221813E+001                  2.3326460608821162E+000                  6.9999999999999973E-001                  2.8000000000000025E-001                  2.0000000000000018E-002                  1.0208950876908142E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
