                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     100                                      588                  8.9999999999999997E-002                  1.3400000000000000E-002                  4.1408986761007136E+003                  6.9014978768345213E+002                  2.8840920862124276E+003                  4.2311252274154781E-001                  2.6053306863000447E+000                 -3.2678436241942417E+000                  7.3810000000000020E-001                  2.6445401285385521E-005                  2.4847355459871462E-001                  2.3094118517267164E-003                  6.7692963642551423E-004                  6.2849535222501713E-003                  1.3969663639962701E-003                  8.9999999999999997E-002                  0.0000000000000000E+000                  6.6428999999999974E-002                  2.3800861156846961E-006                  2.2362619913884323E-002                  2.0784706665540474E-004                  6.0923667278296284E-005                  5.6564581700251548E-004                  1.2572697275966424E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4029108814943361E+005                  1.7304027361375932E+005                  2.1270937436889620E+009                  3.9230318053136475E-020                  3.9230318053136475E-020                  0.0000000000000000E+000                  1.5695415262369865E-021                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3067682406091589E+011                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260225"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  8.9999999999999997E-002                  4.1586285474519902E-001                  3.4600094879428731E+000                 -7.1251867074620563E+000                  4.0372522699966131E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2226637854325563E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  8.9999999999909999E-002                  4.1586284088865266E-001                  3.4600103093685046E+000                 -7.1251814181132289E+000                  4.0372593369845919E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2226786805254978E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  8.9999999999797492E-002                  4.1586282356817877E-001                  3.4600112220534278E+000                 -7.1251755411726423E+000                  4.0372671890598362E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2226952305215203E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  8.9999999999684985E-002                  4.1586280624793631E-001                  3.4600125910646136E+000                 -7.1251667259991249E+000                  4.0372789669084082E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2227200552671916E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  8.9999999999459998E-002                  4.1586277160814733E-001                  3.4600153290236264E+000                 -7.1251490964900217E+000                  4.0373025216548761E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2227697039109689E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  8.9999999999010011E-002                  4.1586270233136052E-001                  3.4600217172922538E+000                 -7.1251079653985148E+000                  4.0373574777973529E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2228855461110201E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  8.9999999997884994E-002                  4.1586252915564431E-001                  3.4600308423868569E+000                 -7.1250492165686357E+000                  4.0374359746360327E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2230510261991044E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  8.9999999996759991E-002                  4.1586235600314753E-001                  3.4600445284082886E+000                 -7.1249611170348377E+000                  4.0375536934857461E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2232992215181563E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  8.9999999994509999E-002                  4.1586200976777538E-001                  3.4600718941113757E+000                 -7.1247850015976351E+000                  4.0377890362528950E+000                  7.3810000000000009E-001                  2.4850000000000003E-001                  1.3399999999999856E-002                  1.2237955275619680E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
