                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     750                                     1934                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2188500862419829E+007                  9.0189083950609694E-001                  3.5422933651851790E+003                  6.9203316833176897E+004                  6.9846968979434348E+002                  3.9197561237471419E+000                  0.0000000000000000E+000                  3.8820941646374422E-039                  2.9370823469532888E-018                  1.8104436108267989E-005                  3.0345734661799217E-025                  4.2976573727346395E-001                  5.1756240235530460E-001                  1.4442443619830099E+001                 -2.2037195122801017E-006                  6.7179227808885500E+000                  1.9920397966003445E-004                  5.2746085428821576E+000                  3.0934862911187810E-001                  5.7529273852321434E-002                  1.1136710474464331E+000                  8.4142294897626135E-001                  4.0787508496306835E+000                  2.1258605139290965E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8613631299234807E+007                  1.0162201338575197E+002                  2.0869582963263718E+006                  1.6613161512804737E+007                  4.2780222687141265E-008                  1.8702812255333542E+004                  1.5929570205483990E+007                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8463983481590000E+014                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260120"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.4442443619830099E+001                  2.8441475645795129E+000                  3.5492845257164900E+000                 -8.7759502892021999E+000                  2.5559614906812143E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197893501711458E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4442443619822876E+001                  2.8441475645769301E+000                  3.5492845258329013E+000                 -8.7759502883879463E+000                  2.5559614916119915E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197893541456677E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4442443619801752E+001                  2.8441475645693792E+000                  3.5492845262765158E+000                 -8.7759502852850311E+000                  2.5559614951589458E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197893692915750E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4442443619714862E+001                  2.8441475645383107E+000                  3.5492845282178349E+000                 -8.7759502717062290E+000                  2.5559615106809277E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197894355722279E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4442443619329055E+001                  2.8441475644003704E+000                  3.5492845359973870E+000                 -8.7759502172911787E+000                  2.5559615728829881E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197897011822143E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4442443617820590E+001                  2.8441475638610365E+000                  3.5492845523130394E+000                 -8.7759501031693823E+000                  2.5559617033360760E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197902582320523E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4442443615356302E+001                  2.8441475629799609E+000                  3.5492845725541633E+000                 -8.7759499615905163E+000                  2.5559618651754707E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197909493051762E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4442443612892012E+001                  2.8441475620988865E+000                  3.5492846010030896E+000                 -8.7759497626014387E+000                  2.5559620926407480E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197919206087505E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4442443608429180E+001                  2.8441475605032576E+000                  3.5492846376598366E+000                 -8.7759495062022612E+000                  2.5559623857318123E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197931721426105E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4442443603966350E+001                  2.8441475589076290E+000                  3.5492846837377452E+000                 -8.7759491839064108E+000                  2.5559627541497463E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197947453318917E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4442443597209540E+001                  2.8441475564918206E+000                  3.5492847803472953E+000                 -8.7759485081645447E+000                  2.5559635265937812E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1197980437643148E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4442443580442644E+001                  2.8441475504970457E+000                  3.5492849670577700E+000                 -8.7759472022138745E+000                  2.5559650194339385E+000                  6.5026268754418159E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1198044183876408E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4442443551747061E+001                  2.8441475402373637E+000                  3.5492853397953179E+000                 -8.7759445951219046E+000                  2.5559679996208700E+000                  6.5026268754418171E-001                  3.2968417584774873E-001                  2.0053136608069622E-002                  2.1198171442160632E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
