                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     450                                     1439                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1247947575404538E+007                  1.1088500486675444E+004                  1.1204294532458400E+004                  5.4963242888119930E+004                  6.2218609582902083E+001                 -3.3124648058591943E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.5530181124301956E-001                  3.0414173881785977E-001                  1.2791489587485211E-005                  1.6206269888183772E-002                  2.0260166020406263E-002                  1.4994361601159376E+001                 -2.2594738075858184E-008                  7.3726950754919844E+000                  2.1380240490957524E-004                  6.8331577748168213E+000                  4.8192881284250810E-001                  7.2113215390300092E-002                  1.1447232925520008E-001                  5.8645251449430398E-002                  3.5323053690474535E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2684504847184033E+006                  1.5482611560354014E+003                  2.7280707638887046E+006                  5.4952006660350817E+004                  4.0414607398818844E+004                  1.3348123130327453E+004                  2.7553466991604182E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.5495823040558625E+014                               "r25.12.1"                               "gfortran"                                 "13.3.0"                  "aarch64-macos-25.12.1"                                 "CRMATH"                               "20260128"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.4994361601159376E+001                  1.7939203015778866E+000                  4.0493878630223517E+000                 -1.0593100906494328E+001                  1.8716962413580251E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7422333805541893E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4994361601151878E+001                  1.7939200526619485E+000                  4.0493945553439534E+000                 -1.0593054255617865E+001                  1.8717354817981815E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7426353858867481E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4994361601144380E+001                  1.7939198037723174E+000                  4.0494043434775016E+000                 -1.0592986035245849E+001                  1.8717928702506508E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7432233401260378E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4994361601129947E+001                  1.7939193246632850E+000                  4.0494262853896794E+000                 -1.0592833153286376E+001                  1.8719214985909129E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7445412819398436E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4994361601095212E+001                  1.7939181722064443E+000                  4.0494665400376890E+000                 -1.0592552835741575E+001                  1.8721574173613338E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7469590068427851E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4994361601039731E+001                  1.7939163324377367E+000                  4.0495226826533433E+000                 -1.0592162222665047E+001                  1.8724863156768139E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7503306286648779E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4994361600969365E+001                  1.7939140011366923E+000                  4.0495951035260855E+000                 -1.0591658947981310E+001                  1.8729103419849791E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7546791751747588E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4994361600877347E+001                  1.7939109559865012E+000                  4.0496843889760807E+000                 -1.0591039385692689E+001                  1.8734327528792698E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7600394301096302E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4994361600769089E+001                  1.7939073784822128E+000                  4.0497905184630332E+000                 -1.0590304250717146E+001                  1.8740532018191476E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7664095106631849E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4994361600639184E+001                  1.7939030926213340E+000                  4.0499689018495282E+000                 -1.0589071964765568E+001                  1.8750947303655030E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.7771117127546931E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4994361600368542E+001                  1.7938941886381587E+000                  4.0503749795594484E+000                 -1.0586282139081396E+001                  1.8774595646992838E+000                  6.9999999999985152E-001                  2.8000000000014852E-001                  2.0000000000000018E-002                  3.8014533838569328E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
